@RELATION devices
@ATTRIBUTE sensor_id REAL
@ATTRIBUTE data REAL
@ATTRIBUTE microstamp REAL
@ATTRIBUTE device_microstamp REAL
@ATTRIBUTE class {microwave, tv}
@DATA
54,-25,1414370160619041,1414370160619041,tv
54,-28,1414370160619458,1414370160619458,tv
54,-27,1414370160619874,1414370160619874,tv
54,-25,1414370160620291,1414370160620291,tv
54,-26,1414370160620708,1414370160620708,tv
54,-27,1414370160621125,1414370160621125,tv
54,-27,1414370160621542,1414370160621542,tv
54,-22,1414370160621958,1414370160621958,tv
54,-10,1414370160622375,1414370160622375,tv
54,-3,1414370160622792,1414370160622792,tv
54,4,1414370160623208,1414370160623208,tv
54,8,1414370160623625,1414370160623625,tv
54,1,1414370160624042,1414370160624042,tv
54,6,1414370160624459,1414370160624459,tv
54,1,1414370160624876,1414370160624876,tv
54,5,1414370160625292,1414370160625292,tv
54,14,1414370160625709,1414370160625709,tv
54,10,1414370160626126,1414370160626126,tv
54,16,1414370160626542,1414370160626542,tv
54,25,1414370160626959,1414370160626959,tv
54,26,1414370160627376,1414370160627376,tv
54,27,1414370160627793,1414370160627793,tv
54,24,1414370160628210,1414370160628210,tv
54,22,1414370160628626,1414370160628626,tv
54,22,1414370160629043,1414370160629043,tv
54,28,1414370160629460,1414370160629460,tv
54,14,1414370160629876,1414370160629876,tv
54,17,1414370160630293,1414370160630293,tv
54,14,1414370160630710,1414370160630710,tv
54,4,1414370160631127,1414370160631127,tv
54,5,1414370160631544,1414370160631544,tv
54,-1,1414370160631960,1414370160631960,tv
54,2,1414370160632377,1414370160632377,tv
54,0,1414370160632794,1414370160632794,tv
54,1,1414370160633210,1414370160633210,tv
54,-8,1414370160633627,1414370160633627,tv
54,-12,1414370160634044,1414370160634044,tv
54,-11,1414370160634461,1414370160634461,tv
54,-14,1414370160634878,1414370160634878,tv
54,-21,1414370160635294,1414370160635294,tv
54,-23,1414370160635711,1414370160635711,tv
54,-28,1414370160636128,1414370160636128,tv
54,-30,1414370160636544,1414370160636544,tv
54,-23,1414370160636961,1414370160636961,tv
54,-19,1414370160637378,1414370160637378,tv
54,-22,1414370160637795,1414370160637795,tv
54,-21,1414370160638212,1414370160638212,tv
54,-19,1414370160638628,1414370160638628,tv
54,-11,1414370160639045,1414370160639045,tv
54,-1,1414370160639462,1414370160639462,tv
54,0,1414370160639878,1414370160639878,tv
54,-2,1414370160640295,1414370160640295,tv
54,2,1414370160640712,1414370160640712,tv
54,-1,1414370160641129,1414370160641129,tv
54,2,1414370160641546,1414370160641546,tv
54,5,1414370160641962,1414370160641962,tv
54,12,1414370160642379,1414370160642379,tv
54,13,1414370160642796,1414370160642796,tv
54,20,1414370160643212,1414370160643212,tv
54,21,1414370160643629,1414370160643629,tv
54,18,1414370160644046,1414370160644046,tv
54,29,1414370160644463,1414370160644463,tv
54,26,1414370160644880,1414370160644880,tv
54,29,1414370160645296,1414370160645296,tv
54,28,1414370160645713,1414370160645713,tv
54,24,1414370160646130,1414370160646130,tv
54,21,1414370160646546,1414370160646546,tv
54,21,1414370160646963,1414370160646963,tv
54,16,1414370160647380,1414370160647380,tv
54,5,1414370160647797,1414370160647797,tv
54,-3,1414370160648214,1414370160648214,tv
54,-6,1414370160648630,1414370160648630,tv
54,-3,1414370160649047,1414370160649047,tv
54,0,1414370160649464,1414370160649464,tv
54,-2,1414370160649880,1414370160649880,tv
54,-5,1414370160650297,1414370160650297,tv
54,-4,1414370160650714,1414370160650714,tv
54,-10,1414370160651131,1414370160651131,tv
54,-19,1414370160651548,1414370160651548,tv
54,-18,1414370160651964,1414370160651964,tv
54,-26,1414370160652381,1414370160652381,tv
54,-21,1414370160652798,1414370160652798,tv
54,-25,1414370160653214,1414370160653214,tv
54,-25,1414370160653631,1414370160653631,tv
54,-28,1414370160654048,1414370160654048,tv
54,-19,1414370160654465,1414370160654465,tv
54,-27,1414370160654882,1414370160654882,tv
54,-14,1414370160655298,1414370160655298,tv
54,-15,1414370160655715,1414370160655715,tv
54,0,1414370160656132,1414370160656132,tv
54,1,1414370160656548,1414370160656548,tv
54,1,1414370160656965,1414370160656965,tv
54,4,1414370160657382,1414370160657382,tv
54,0,1414370160657799,1414370160657799,tv
54,0,1414370160658216,1414370160658216,tv
54,1,1414370160658632,1414370160658632,tv
54,7,1414370160659049,1414370160659049,tv
54,15,1414370160659466,1414370160659466,tv
54,17,1414370160659882,1414370160659882,tv
54,22,1414370160660299,1414370160660299,tv
54,21,1414370160660716,1414370160660716,tv
54,24,1414370160661133,1414370160661133,tv
54,25,1414370160661550,1414370160661550,tv
54,26,1414370160661966,1414370160661966,tv
54,23,1414370160662383,1414370160662383,tv
54,21,1414370160662800,1414370160662800,tv
54,19,1414370160663216,1414370160663216,tv
54,12,1414370160663633,1414370160663633,tv
54,6,1414370160664050,1414370160664050,tv
54,2,1414370160664467,1414370160664467,tv
54,0,1414370160664884,1414370160664884,tv
54,2,1414370160665300,1414370160665300,tv
54,5,1414370160665717,1414370160665717,tv
54,-3,1414370160666134,1414370160666134,tv
54,1,1414370160666550,1414370160666550,tv
54,7,1414370160666967,1414370160666967,tv
54,2,1414370160667384,1414370160667384,tv
54,-11,1414370160667801,1414370160667801,tv
54,-8,1414370160668218,1414370160668218,tv
54,-11,1414370160668634,1414370160668634,tv
54,-19,1414370160669051,1414370160669051,tv
54,-19,1414370160669468,1414370160669468,tv
54,-16,1414370160669884,1414370160669884,tv
54,-13,1414370160670301,1414370160670301,tv
54,-17,1414370160670718,1414370160670718,tv
54,-11,1414370160671135,1414370160671135,tv
54,-8,1414370160671552,1414370160671552,tv
54,-12,1414370160671968,1414370160671968,tv
54,-7,1414370160672385,1414370160672385,tv
54,-3,1414370160672802,1414370160672802,tv
54,2,1414370160673218,1414370160673218,tv
54,1,1414370160673635,1414370160673635,tv
54,5,1414370160674052,1414370160674052,tv
54,2,1414370160674469,1414370160674469,tv
54,1,1414370160674886,1414370160674886,tv
54,6,1414370160675302,1414370160675302,tv
54,5,1414370160675719,1414370160675719,tv
54,5,1414370160676136,1414370160676136,tv
54,7,1414370160676552,1414370160676552,tv
54,5,1414370160676969,1414370160676969,tv
54,9,1414370160677386,1414370160677386,tv
54,10,1414370160677803,1414370160677803,tv
54,16,1414370160678220,1414370160678220,tv
54,13,1414370160678636,1414370160678636,tv
54,10,1414370160679053,1414370160679053,tv
54,2,1414370160679470,1414370160679470,tv
54,12,1414370160679886,1414370160679886,tv
54,5,1414370160680303,1414370160680303,tv
54,5,1414370160920140,1414370160920140,tv
54,7,1414370160920557,1414370160920557,tv
54,2,1414370160920974,1414370160920974,tv
54,5,1414370160921390,1414370160921390,tv
54,2,1414370160921807,1414370160921807,tv
54,5,1414370160922224,1414370160922224,tv
54,-7,1414370160922640,1414370160922640,tv
54,0,1414370160923057,1414370160923057,tv
54,1,1414370160923474,1414370160923474,tv
54,-7,1414370160923891,1414370160923891,tv
54,-6,1414370160924308,1414370160924308,tv
54,-5,1414370160924724,1414370160924724,tv
54,-13,1414370160925141,1414370160925141,tv
54,-14,1414370160925558,1414370160925558,tv
54,-18,1414370160925974,1414370160925974,tv
54,-14,1414370160926391,1414370160926391,tv
54,-15,1414370160926808,1414370160926808,tv
54,-11,1414370160927225,1414370160927225,tv
54,-16,1414370160927642,1414370160927642,tv
54,-9,1414370160928058,1414370160928058,tv
54,-4,1414370160928475,1414370160928475,tv
54,-3,1414370160928892,1414370160928892,tv
54,5,1414370160929308,1414370160929308,tv
54,0,1414370160929725,1414370160929725,tv
54,7,1414370160930142,1414370160930142,tv
54,5,1414370160930559,1414370160930559,tv
54,8,1414370160930976,1414370160930976,tv
54,2,1414370160931392,1414370160931392,tv
54,8,1414370160931809,1414370160931809,tv
54,5,1414370160932226,1414370160932226,tv
54,8,1414370160932642,1414370160932642,tv
54,15,1414370160933059,1414370160933059,tv
54,16,1414370160933476,1414370160933476,tv
54,18,1414370160933893,1414370160933893,tv
54,16,1414370160934310,1414370160934310,tv
54,17,1414370160934726,1414370160934726,tv
54,22,1414370160935143,1414370160935143,tv
54,13,1414370160935560,1414370160935560,tv
54,14,1414370160935976,1414370160935976,tv
54,10,1414370160936393,1414370160936393,tv
54,2,1414370160936810,1414370160936810,tv
54,4,1414370160937227,1414370160937227,tv
54,4,1414370160937644,1414370160937644,tv
54,3,1414370160938060,1414370160938060,tv
54,-3,1414370160938477,1414370160938477,tv
54,-1,1414370160938894,1414370160938894,tv
54,-3,1414370160939310,1414370160939310,tv
54,1,1414370160939727,1414370160939727,tv
54,1,1414370160940144,1414370160940144,tv
54,-7,1414370160940561,1414370160940561,tv
54,-3,1414370160940978,1414370160940978,tv
54,-12,1414370160941394,1414370160941394,tv
54,-11,1414370160941811,1414370160941811,tv
54,-19,1414370160942228,1414370160942228,tv
54,-14,1414370160942644,1414370160942644,tv
54,-9,1414370160943061,1414370160943061,tv
54,-14,1414370160943478,1414370160943478,tv
54,-17,1414370160943895,1414370160943895,tv
54,-8,1414370160944312,1414370160944312,tv
54,-11,1414370160944728,1414370160944728,tv
54,-3,1414370160945145,1414370160945145,tv
54,-2,1414370160945562,1414370160945562,tv
54,1,1414370160945978,1414370160945978,tv
54,5,1414370160946395,1414370160946395,tv
54,5,1414370160946812,1414370160946812,tv
54,2,1414370160947229,1414370160947229,tv
54,4,1414370160947646,1414370160947646,tv
54,5,1414370160948062,1414370160948062,tv
54,7,1414370160948479,1414370160948479,tv
54,8,1414370160948896,1414370160948896,tv
54,13,1414370160949312,1414370160949312,tv
54,17,1414370160949729,1414370160949729,tv
54,18,1414370160950146,1414370160950146,tv
54,14,1414370160950563,1414370160950563,tv
54,13,1414370160950980,1414370160950980,tv
54,17,1414370160951396,1414370160951396,tv
54,16,1414370160951813,1414370160951813,tv
54,12,1414370160952230,1414370160952230,tv
54,12,1414370160952646,1414370160952646,tv
54,9,1414370160953063,1414370160953063,tv
54,3,1414370160953480,1414370160953480,tv
54,2,1414370160953897,1414370160953897,tv
54,5,1414370160954314,1414370160954314,tv
54,0,1414370160954730,1414370160954730,tv
54,1,1414370160955147,1414370160955147,tv
54,2,1414370160955564,1414370160955564,tv
54,5,1414370160955980,1414370160955980,tv
54,4,1414370160956397,1414370160956397,tv
54,-1,1414370160956814,1414370160956814,tv
54,2,1414370160957231,1414370160957231,tv
54,-2,1414370160957648,1414370160957648,tv
54,-11,1414370160958064,1414370160958064,tv
54,-9,1414370160958481,1414370160958481,tv
54,-14,1414370160958898,1414370160958898,tv
54,-18,1414370160959314,1414370160959314,tv
54,-6,1414370160959731,1414370160959731,tv
54,-20,1414370160960148,1414370160960148,tv
54,-14,1414370160960565,1414370160960565,tv
54,-11,1414370160960982,1414370160960982,tv
54,-11,1414370160961398,1414370160961398,tv
54,-5,1414370160961815,1414370160961815,tv
54,1,1414370160962232,1414370160962232,tv
54,-2,1414370160962648,1414370160962648,tv
54,-2,1414370160963065,1414370160963065,tv
54,4,1414370160963482,1414370160963482,tv
54,5,1414370160963899,1414370160963899,tv
54,4,1414370160964316,1414370160964316,tv
54,1,1414370160964732,1414370160964732,tv
54,9,1414370160965149,1414370160965149,tv
54,6,1414370160965566,1414370160965566,tv
54,7,1414370160965982,1414370160965982,tv
54,17,1414370160966399,1414370160966399,tv
54,15,1414370160966816,1414370160966816,tv
54,14,1414370160967233,1414370160967233,tv
54,13,1414370160967650,1414370160967650,tv
54,10,1414370160968066,1414370160968066,tv
54,18,1414370160968483,1414370160968483,tv
54,13,1414370160968900,1414370160968900,tv
54,13,1414370160969316,1414370160969316,tv
54,5,1414370160969733,1414370160969733,tv
54,1,1414370160970150,1414370160970150,tv
54,1,1414370160970567,1414370160970567,tv
54,0,1414370160970984,1414370160970984,tv
54,4,1414370160971400,1414370160971400,tv
54,2,1414370160971817,1414370160971817,tv
54,-2,1414370160972234,1414370160972234,tv
54,-2,1414370160972650,1414370160972650,tv
54,4,1414370160973067,1414370160973067,tv
54,-2,1414370160973484,1414370160973484,tv
54,-8,1414370160973901,1414370160973901,tv
54,-8,1414370160974318,1414370160974318,tv
54,-9,1414370160974734,1414370160974734,tv
54,-22,1414370160975151,1414370160975151,tv
54,-14,1414370160975568,1414370160975568,tv
54,-15,1414370160975984,1414370160975984,tv
54,-15,1414370160976401,1414370160976401,tv
54,-15,1414370160976818,1414370160976818,tv
54,-7,1414370160977235,1414370160977235,tv
54,-19,1414370160977652,1414370160977652,tv
54,-13,1414370160978068,1414370160978068,tv
54,-7,1414370160978485,1414370160978485,tv
54,-2,1414370160978902,1414370160978902,tv
54,1,1414370160979318,1414370160979318,tv
54,2,1414370160979735,1414370160979735,tv
54,3,1414370160980152,1414370160980152,tv
54,5,1414370160980569,1414370160980569,tv
54,3,1414370160980986,1414370160980986,tv
54,1,1414370160981402,1414370160981402,tv
54,7,1414370160981819,1414370160981819,tv
54,5,1414370160982236,1414370160982236,tv
54,11,1414370160982652,1414370160982652,tv
54,13,1414370160983069,1414370160983069,tv
54,9,1414370160983486,1414370160983486,tv
54,15,1414370160983903,1414370160983903,tv
54,18,1414370160984320,1414370160984320,tv
54,16,1414370160984736,1414370160984736,tv
54,13,1414370160985153,1414370160985153,tv
54,13,1414370160985570,1414370160985570,tv
54,14,1414370160985986,1414370160985986,tv
54,8,1414370160986403,1414370160986403,tv
54,2,1414370160986820,1414370160986820,tv
54,1,1414370160987237,1414370160987237,tv
54,6,1414370160987654,1414370160987654,tv
54,2,1414370160988070,1414370160988070,tv
54,6,1414370160988487,1414370160988487,tv
54,-3,1414370160988904,1414370160988904,tv
54,1,1414370160989320,1414370160989320,tv
54,-3,1414370160989737,1414370160989737,tv
54,-7,1414370160990154,1414370160990154,tv
54,-3,1414370160990571,1414370160990571,tv
54,-6,1414370160990988,1414370160990988,tv
54,-11,1414370160991404,1414370160991404,tv
54,-11,1414370160991821,1414370160991821,tv
54,-9,1414370160992238,1414370160992238,tv
54,-9,1414370160992654,1414370160992654,tv
54,-13,1414370160993071,1414370160993071,tv
54,-15,1414370160993488,1414370160993488,tv
54,-13,1414370160993905,1414370160993905,tv
54,-15,1414370160994322,1414370160994322,tv
54,-15,1414370160994738,1414370160994738,tv
54,-11,1414370160995155,1414370160995155,tv
54,2,1414370160995572,1414370160995572,tv
54,5,1414370160995988,1414370160995988,tv
54,-3,1414370160996405,1414370160996405,tv
54,1,1414370160996822,1414370160996822,tv
54,5,1414370160997239,1414370160997239,tv
54,-1,1414370160997656,1414370160997656,tv
54,4,1414370160998072,1414370160998072,tv
54,2,1414370160998489,1414370160998489,tv
54,1,1414370160998906,1414370160998906,tv
54,12,1414370160999322,1414370160999322,tv
54,13,1414370160999739,1414370160999739,tv
54,16,1414370161000156,1414370161000156,tv
54,17,1414370161000573,1414370161000573,tv
54,14,1414370161000990,1414370161000990,tv
54,16,1414370161001406,1414370161001406,tv
54,15,1414370161001823,1414370161001823,tv
54,14,1414370161002240,1414370161002240,tv
54,13,1414370161002656,1414370161002656,tv
54,11,1414370161003073,1414370161003073,tv
54,2,1414370161154592,1414370161154592,tv
54,-1,1414370161155009,1414370161155009,tv
54,4,1414370161155426,1414370161155426,tv
54,-1,1414370161155842,1414370161155842,tv
54,2,1414370161156259,1414370161156259,tv
54,5,1414370161156676,1414370161156676,tv
54,-1,1414370161157092,1414370161157092,tv
54,5,1414370161157509,1414370161157509,tv
54,-2,1414370161157926,1414370161157926,tv
54,-1,1414370161158343,1414370161158343,tv
54,-5,1414370161158760,1414370161158760,tv
54,-14,1414370161159176,1414370161159176,tv
54,-19,1414370161159593,1414370161159593,tv
54,-17,1414370161160010,1414370161160010,tv
54,-20,1414370161160426,1414370161160426,tv
54,-18,1414370161160843,1414370161160843,tv
54,-18,1414370161161260,1414370161161260,tv
54,-14,1414370161161677,1414370161161677,tv
54,-9,1414370161162094,1414370161162094,tv
54,-8,1414370161162510,1414370161162510,tv
54,2,1414370161162927,1414370161162927,tv
54,1,1414370161163344,1414370161163344,tv
54,7,1414370161163760,1414370161163760,tv
54,0,1414370161164177,1414370161164177,tv
54,1,1414370161164594,1414370161164594,tv
54,2,1414370161165011,1414370161165011,tv
54,5,1414370161165428,1414370161165428,tv
54,3,1414370161165844,1414370161165844,tv
54,7,1414370161166261,1414370161166261,tv
54,10,1414370161166678,1414370161166678,tv
54,5,1414370161167094,1414370161167094,tv
54,13,1414370161167511,1414370161167511,tv
54,13,1414370161167928,1414370161167928,tv
54,16,1414370161168345,1414370161168345,tv
54,19,1414370161168762,1414370161168762,tv
54,13,1414370161169178,1414370161169178,tv
54,10,1414370161169595,1414370161169595,tv
54,11,1414370161170012,1414370161170012,tv
54,13,1414370161170428,1414370161170428,tv
54,7,1414370161170845,1414370161170845,tv
54,7,1414370161171262,1414370161171262,tv
54,5,1414370161171679,1414370161171679,tv
54,-5,1414370161172096,1414370161172096,tv
54,-4,1414370161172512,1414370161172512,tv
54,3,1414370161172929,1414370161172929,tv
54,-3,1414370161173346,1414370161173346,tv
54,-3,1414370161173762,1414370161173762,tv
54,-1,1414370161174179,1414370161174179,tv
54,-3,1414370161174596,1414370161174596,tv
54,1,1414370161175013,1414370161175013,tv
54,-11,1414370161175430,1414370161175430,tv
54,-14,1414370161175846,1414370161175846,tv
54,-16,1414370161176263,1414370161176263,tv
54,-10,1414370161176680,1414370161176680,tv
54,-15,1414370161177096,1414370161177096,tv
54,-10,1414370161177513,1414370161177513,tv
54,-15,1414370161177930,1414370161177930,tv
54,-17,1414370161178347,1414370161178347,tv
54,-11,1414370161178764,1414370161178764,tv
54,-11,1414370161179180,1414370161179180,tv
54,-4,1414370161179597,1414370161179597,tv
54,-3,1414370161180014,1414370161180014,tv
54,5,1414370161180430,1414370161180430,tv
54,5,1414370161180847,1414370161180847,tv
54,1,1414370161181264,1414370161181264,tv
54,5,1414370161181681,1414370161181681,tv
54,1,1414370161182098,1414370161182098,tv
54,2,1414370161182514,1414370161182514,tv
54,5,1414370161182931,1414370161182931,tv
54,6,1414370161183348,1414370161183348,tv
54,11,1414370161183764,1414370161183764,tv
54,15,1414370161184181,1414370161184181,tv
54,19,1414370161184598,1414370161184598,tv
54,15,1414370161185015,1414370161185015,tv
54,18,1414370161185432,1414370161185432,tv
54,13,1414370161185848,1414370161185848,tv
54,14,1414370161186265,1414370161186265,tv
54,13,1414370161186682,1414370161186682,tv
54,9,1414370161187098,1414370161187098,tv
54,6,1414370161187515,1414370161187515,tv
54,1,1414370161187932,1414370161187932,tv
54,-8,1414370161188349,1414370161188349,tv
54,-6,1414370161188766,1414370161188766,tv
54,2,1414370161189182,1414370161189182,tv
54,2,1414370161189599,1414370161189599,tv
54,1,1414370161190016,1414370161190016,tv
54,2,1414370161190432,1414370161190432,tv
54,4,1414370161190849,1414370161190849,tv
54,-4,1414370161191266,1414370161191266,tv
54,-2,1414370161191683,1414370161191683,tv
54,-7,1414370161192100,1414370161192100,tv
54,-11,1414370161192516,1414370161192516,tv
54,-9,1414370161192933,1414370161192933,tv
54,-14,1414370161193350,1414370161193350,tv
54,-11,1414370161193766,1414370161193766,tv
54,-14,1414370161194183,1414370161194183,tv
54,-13,1414370161194600,1414370161194600,tv
54,-12,1414370161195017,1414370161195017,tv
54,-11,1414370161195434,1414370161195434,tv
54,-3,1414370161195850,1414370161195850,tv
54,-3,1414370161196267,1414370161196267,tv
54,2,1414370161196684,1414370161196684,tv
54,9,1414370161197100,1414370161197100,tv
54,3,1414370161197517,1414370161197517,tv
54,2,1414370161197934,1414370161197934,tv
54,11,1414370161198351,1414370161198351,tv
54,-2,1414370161198768,1414370161198768,tv
54,-5,1414370161199184,1414370161199184,tv
54,10,1414370161199601,1414370161199601,tv
54,9,1414370161200018,1414370161200018,tv
54,8,1414370161200434,1414370161200434,tv
54,13,1414370161200851,1414370161200851,tv
54,13,1414370161201268,1414370161201268,tv
54,16,1414370161201685,1414370161201685,tv
54,19,1414370161202102,1414370161202102,tv
54,13,1414370161202518,1414370161202518,tv
54,8,1414370161202935,1414370161202935,tv
54,10,1414370161203352,1414370161203352,tv
54,11,1414370161203768,1414370161203768,tv
54,11,1414370161204185,1414370161204185,tv
54,-1,1414370161204602,1414370161204602,tv
54,4,1414370161205019,1414370161205019,tv
54,1,1414370161205436,1414370161205436,tv
54,-2,1414370161205852,1414370161205852,tv
54,-1,1414370161206269,1414370161206269,tv
54,-2,1414370161206686,1414370161206686,tv
54,10,1414370161207102,1414370161207102,tv
54,4,1414370161207519,1414370161207519,tv
54,1,1414370161207936,1414370161207936,tv
54,-6,1414370161208353,1414370161208353,tv
54,-9,1414370161208770,1414370161208770,tv
54,-11,1414370161209186,1414370161209186,tv
54,-11,1414370161209603,1414370161209603,tv
54,-11,1414370161210020,1414370161210020,tv
54,-18,1414370161210436,1414370161210436,tv
54,-13,1414370161210853,1414370161210853,tv
54,-10,1414370161211270,1414370161211270,tv
54,-15,1414370161211687,1414370161211687,tv
54,-11,1414370161212104,1414370161212104,tv
54,-11,1414370161212520,1414370161212520,tv
54,0,1414370161212937,1414370161212937,tv
54,-1,1414370161213354,1414370161213354,tv
54,1,1414370161213770,1414370161213770,tv
54,5,1414370161214187,1414370161214187,tv
54,6,1414370161214604,1414370161214604,tv
54,5,1414370161215021,1414370161215021,tv
54,0,1414370161215438,1414370161215438,tv
54,5,1414370161215854,1414370161215854,tv
54,7,1414370161216271,1414370161216271,tv
54,13,1414370161216688,1414370161216688,tv
54,15,1414370161217104,1414370161217104,tv
54,18,1414370161217521,1414370161217521,tv
54,18,1414370161217938,1414370161217938,tv
54,21,1414370161218355,1414370161218355,tv
54,18,1414370161218772,1414370161218772,tv
54,18,1414370161219188,1414370161219188,tv
54,15,1414370161219605,1414370161219605,tv
54,14,1414370161220022,1414370161220022,tv
54,16,1414370161220438,1414370161220438,tv
54,11,1414370161220855,1414370161220855,tv
54,8,1414370161221272,1414370161221272,tv
54,-1,1414370161221689,1414370161221689,tv
54,0,1414370161222106,1414370161222106,tv
54,-2,1414370161222522,1414370161222522,tv
54,1,1414370161222939,1414370161222939,tv
54,-5,1414370161223356,1414370161223356,tv
54,-3,1414370161223772,1414370161223772,tv
54,1,1414370161224189,1414370161224189,tv
54,3,1414370161224606,1414370161224606,tv
54,-6,1414370161225023,1414370161225023,tv
54,-9,1414370161225440,1414370161225440,tv
54,-11,1414370161225856,1414370161225856,tv
54,-15,1414370161226273,1414370161226273,tv
54,-14,1414370161226690,1414370161226690,tv
54,-11,1414370161227106,1414370161227106,tv
54,-16,1414370161227523,1414370161227523,tv
54,-19,1414370161227940,1414370161227940,tv
54,-13,1414370161228357,1414370161228357,tv
54,-11,1414370161228774,1414370161228774,tv
54,-7,1414370161229190,1414370161229190,tv
54,-7,1414370161229607,1414370161229607,tv
54,-2,1414370161230024,1414370161230024,tv
54,-3,1414370161230440,1414370161230440,tv
54,1,1414370161230857,1414370161230857,tv
54,4,1414370161231274,1414370161231274,tv
54,4,1414370161231691,1414370161231691,tv
54,1,1414370161232108,1414370161232108,tv
54,1,1414370161232524,1414370161232524,tv
54,7,1414370161232941,1414370161232941,tv
54,7,1414370161233358,1414370161233358,tv
54,5,1414370161233774,1414370161233774,tv
54,12,1414370161234191,1414370161234191,tv
54,12,1414370161234608,1414370161234608,tv
54,16,1414370161235025,1414370161235025,tv
54,10,1414370161235442,1414370161235442,tv
54,16,1414370161235858,1414370161235858,tv
54,10,1414370161236275,1414370161236275,tv
54,9,1414370161236692,1414370161236692,tv
54,16,1414370161237108,1414370161237108,tv
54,9,1414370161237525,1414370161237525,tv
54,2,1414370161431777,1414370161431777,tv
54,2,1414370161432194,1414370161432194,tv
54,-1,1414370161432610,1414370161432610,tv
54,-1,1414370161433027,1414370161433027,tv
54,-3,1414370161433444,1414370161433444,tv
54,-3,1414370161433861,1414370161433861,tv
54,3,1414370161434278,1414370161434278,tv
54,5,1414370161434694,1414370161434694,tv
54,-1,1414370161435111,1414370161435111,tv
54,-3,1414370161435528,1414370161435528,tv
54,-7,1414370161435944,1414370161435944,tv
54,-7,1414370161436361,1414370161436361,tv
54,-14,1414370161436778,1414370161436778,tv
54,-15,1414370161437195,1414370161437195,tv
54,-17,1414370161437612,1414370161437612,tv
54,-14,1414370161438028,1414370161438028,tv
54,-17,1414370161438445,1414370161438445,tv
54,-9,1414370161438862,1414370161438862,tv
54,-7,1414370161439278,1414370161439278,tv
54,-11,1414370161439695,1414370161439695,tv
54,-7,1414370161440112,1414370161440112,tv
54,2,1414370161440529,1414370161440529,tv
54,1,1414370161440946,1414370161440946,tv
54,2,1414370161441362,1414370161441362,tv
54,8,1414370161441779,1414370161441779,tv
54,-2,1414370161442196,1414370161442196,tv
54,5,1414370161442612,1414370161442612,tv
54,-3,1414370161443029,1414370161443029,tv
54,5,1414370161443446,1414370161443446,tv
54,7,1414370161443863,1414370161443863,tv
54,8,1414370161444280,1414370161444280,tv
54,6,1414370161444696,1414370161444696,tv
54,13,1414370161445113,1414370161445113,tv
54,17,1414370161445530,1414370161445530,tv
54,20,1414370161445946,1414370161445946,tv
54,17,1414370161446363,1414370161446363,tv
54,13,1414370161446780,1414370161446780,tv
54,15,1414370161447197,1414370161447197,tv
54,13,1414370161447614,1414370161447614,tv
54,13,1414370161448030,1414370161448030,tv
54,3,1414370161448447,1414370161448447,tv
54,-5,1414370161448864,1414370161448864,tv
54,4,1414370161449280,1414370161449280,tv
54,2,1414370161449697,1414370161449697,tv
54,2,1414370161450114,1414370161450114,tv
54,1,1414370161450531,1414370161450531,tv
54,2,1414370161450948,1414370161450948,tv
54,-7,1414370161451364,1414370161451364,tv
54,-1,1414370161451781,1414370161451781,tv
54,-3,1414370161452198,1414370161452198,tv
54,-6,1414370161452614,1414370161452614,tv
54,-5,1414370161453031,1414370161453031,tv
54,-12,1414370161453448,1414370161453448,tv
54,-13,1414370161453865,1414370161453865,tv
54,-18,1414370161454282,1414370161454282,tv
54,-15,1414370161454698,1414370161454698,tv
54,-14,1414370161455115,1414370161455115,tv
54,-18,1414370161455532,1414370161455532,tv
54,-7,1414370161455948,1414370161455948,tv
54,-11,1414370161456365,1414370161456365,tv
54,-6,1414370161456782,1414370161456782,tv
54,-2,1414370161457199,1414370161457199,tv
54,5,1414370161457616,1414370161457616,tv
54,0,1414370161458032,1414370161458032,tv
54,4,1414370161458449,1414370161458449,tv
54,2,1414370161458866,1414370161458866,tv
54,1,1414370161459282,1414370161459282,tv
54,2,1414370161459699,1414370161459699,tv
54,0,1414370161460116,1414370161460116,tv
54,7,1414370161460533,1414370161460533,tv
54,9,1414370161460950,1414370161460950,tv
54,15,1414370161461366,1414370161461366,tv
54,19,1414370161461783,1414370161461783,tv
54,17,1414370161462200,1414370161462200,tv
54,18,1414370161462616,1414370161462616,tv
54,15,1414370161463033,1414370161463033,tv
54,12,1414370161463450,1414370161463450,tv
54,6,1414370161463867,1414370161463867,tv
54,11,1414370161464284,1414370161464284,tv
54,10,1414370161464700,1414370161464700,tv
54,8,1414370161465117,1414370161465117,tv
54,1,1414370161465534,1414370161465534,tv
54,8,1414370161465950,1414370161465950,tv
54,-2,1414370161466367,1414370161466367,tv
54,2,1414370161466784,1414370161466784,tv
54,5,1414370161467201,1414370161467201,tv
54,-2,1414370161467618,1414370161467618,tv
54,-6,1414370161468034,1414370161468034,tv
54,-10,1414370161468451,1414370161468451,tv
54,-2,1414370161468868,1414370161468868,tv
54,-8,1414370161469284,1414370161469284,tv
54,-9,1414370161469701,1414370161469701,tv
54,-7,1414370161470118,1414370161470118,tv
54,-11,1414370161470535,1414370161470535,tv
54,-16,1414370161470952,1414370161470952,tv
54,-15,1414370161471368,1414370161471368,tv
54,-12,1414370161471785,1414370161471785,tv
54,-19,1414370161472202,1414370161472202,tv
54,-11,1414370161472618,1414370161472618,tv
54,-11,1414370161473035,1414370161473035,tv
